2023-08-07 22:48:37,379 [1] INFO  Info - 数据插入成功！
2023-08-18 22:04:47,411 [1] INFO  n2nmc.View.Pagey.Page1 - user: ggsgs, p: 
2023-08-18 22:04:47,411 [1] INFO  n2nmc.View.Pagey.Page1 - user: ggsgs, p: 
2023-08-18 22:04:47,411 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-18 22:04:47,411 [1] INFO  n2nmc.View.Pagey.Page1 - user: moyan, p: 
2023-08-18 22:04:47,411 [1] INFO  n2nmc.View.Pagey.Page1 - user: qwe, p: 
2023-08-18 22:04:47,411 [1] INFO  n2nmc.View.Pagey.Page1 - user: qwe, p: 
2023-08-18 22:04:47,411 [1] INFO  n2nmc.View.Pagey.Page1 - user: wang, p: 
2023-08-18 22:04:47,411 [1] INFO  n2nmc.View.Pagey.Page1 - user: wang, p: 
2023-08-18 22:04:47,411 [1] INFO  n2nmc.View.Pagey.Page1 - user: ccxczc, p: 
2023-08-18 22:04:47,411 [1] INFO  n2nmc.View.Pagey.Page1 - user: ccxczc, p: 
2023-08-18 22:04:47,411 [1] INFO  n2nmc.View.Pagey.Page1 - user: oopkk, p: 
2023-08-18 22:04:47,411 [1] INFO  n2nmc.View.Pagey.Page1 - user: oopkk, p: 
2023-08-18 22:04:47,411 [1] INFO  n2nmc.View.Pagey.Page1 - user: LOLO, p: 
2023-08-18 22:04:47,411 [1] INFO  n2nmc.View.Pagey.Page1 - user: LOLO, p: 
2023-08-18 22:04:47,411 [1] INFO  n2nmc.View.Pagey.Page1 - user: LOL, p: 
2023-08-18 22:04:47,411 [1] INFO  n2nmc.View.Pagey.Page1 - user: LOL, p: 
2023-08-18 22:04:47,411 [1] INFO  n2nmc.View.Pagey.Page1 - user: xjhdsb, p: 
2023-08-18 22:04:47,411 [1] INFO  n2nmc.View.Pagey.Page1 - user: xjhdsb, p: 
2023-08-18 22:04:47,411 [1] INFO  n2nmc.View.Pagey.Page1 - user: lolo, p: 
2023-08-18 22:04:47,411 [1] INFO  n2nmc.View.Pagey.Page1 - user: lolo, p: 
2023-08-18 22:04:47,412 [1] INFO  n2nmc.View.Pagey.Page1 - user: LOLo, p: 
2023-08-18 22:04:47,412 [1] INFO  n2nmc.View.Pagey.Page1 - user: LOLo, p: 
2023-08-18 22:04:47,412 [1] INFO  n2nmc.View.Pagey.Page1 - user: yunshenbuzhichu, p: 
2023-08-18 22:04:47,412 [1] INFO  n2nmc.View.Pagey.Page1 - user: yunshenbuzhichu, p: 
2023-08-18 22:04:47,412 [1] INFO  n2nmc.View.Pagey.Page1 - user: clod, p: 
2023-08-18 22:04:47,412 [1] INFO  n2nmc.View.Pagey.Page1 - user: clod, p: 
2023-08-18 22:04:47,412 [1] INFO  n2nmc.View.Pagey.Page1 - user: clod, p: 
2023-08-18 22:04:47,412 [1] INFO  n2nmc.View.Pagey.Page1 - user: clod, p: 
2023-08-18 22:04:47,412 [1] INFO  n2nmc.View.Pagey.Page1 - user: longyue, p: 
2023-08-18 22:04:47,412 [1] INFO  n2nmc.View.Pagey.Page1 - user: longyue, p: 
2023-08-18 22:04:47,412 [1] INFO  n2nmc.View.Pagey.Page1 - user: zxcvb, p: 
2023-08-18 22:04:47,412 [1] INFO  n2nmc.View.Pagey.Page1 - user: zxcvb, p: 
2023-08-18 22:04:49,658 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:04:49 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-18 22:04:49,658 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:04:49 [edge.c:1028] WARNING: switching to AES as key was provided
2023-08-18 22:04:49,659 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:04:49 [edge.c:1068] starting n2n edge 3.1.1-71-g9618512-dirty-r1255 x64_static Jan 31 2023 16:38:26
2023-08-18 22:04:49,660 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:04:49 [edge.c:1074] using compression: none.
2023-08-18 22:04:49,660 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:04:49 [edge.c:1075] using AES cipher.
2023-08-18 22:04:49,669 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:04:49 [edge_utils.c:392] number of supernodes in the list: 1
2023-08-18 22:04:49,669 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:04:49 [edge_utils.c:394] supernode 0 => 14.29.239.175:7777
2023-08-18 22:04:49,670 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:04:49 [edge_utils.c:483] successfully created resolver thread
2023-08-18 22:04:49,672 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:04:49 [edge.c:1105] automatically assign IP address by supernode
2023-08-18 22:04:49,673 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:04:49 [edge.c:1177] send REGISTER_SUPER to supernode [14.29.239.175:7777] asking for IP address
2023-08-18 22:04:49,718 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:04:49 [edge.c:1188] received REGISTER_SUPER_ACK from supernode for IP address asignment
2023-08-18 22:04:49,725 [1] INFO  n2nmc.View.Pagey.Page3 - No Windows tap devices found, did you run tapinstall.exe?
2023-08-18 22:04:49,740 [1] INFO  n2nmc.View.Pagey.Page1 - D:\n2n\project\N2Nmc\N2Nmc\bin\x64\Release\net6.0-windows\edge\edge.exe -c zxcvb -k 123456 -l 14.29.239.175:7777
2023-08-18 22:04:57,284 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-18 22:04:57,295 [1] INFO  n2nmc.View.Pagey.Page2 - 在运行
2023-08-18 22:04:57,300 [1] INFO  n2nmc.View.Pagey.Page2 - edge, 12116
2023-08-18 22:04:57,828 [1] INFO  n2nmc.View.Pagey.Page1 - D:\n2n\project\N2Nmc\N2Nmc\bin\x64\Release\net6.0-windows\edge\edge.exe -c hyj945123 -k 123456 -l 14.29.239.175:7777
2023-08-18 22:05:00,035 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:00 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-18 22:05:00,036 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:00 [edge.c:1028] WARNING: switching to AES as key was provided
2023-08-18 22:05:00,036 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:00 [edge.c:1068] starting n2n edge 3.1.1-71-g9618512-dirty-r1255 x64_static Jan 31 2023 16:38:26
2023-08-18 22:05:00,036 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:00 [edge.c:1074] using compression: none.
2023-08-18 22:05:00,037 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:00 [edge.c:1075] using AES cipher.
2023-08-18 22:05:00,045 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:00 [edge_utils.c:392] number of supernodes in the list: 1
2023-08-18 22:05:00,046 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:00 [edge_utils.c:394] supernode 0 => 14.29.239.175:7777
2023-08-18 22:05:00,048 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:00 [edge_utils.c:483] successfully created resolver thread
2023-08-18 22:05:00,049 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:00 [edge.c:1105] automatically assign IP address by supernode
2023-08-18 22:05:00,050 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:00 [edge.c:1177] send REGISTER_SUPER to supernode [14.29.239.175:7777] asking for IP address
2023-08-18 22:05:00,090 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:00 [edge.c:1188] received REGISTER_SUPER_ACK from supernode for IP address asignment
2023-08-18 22:05:00,997 [1] INFO  n2nmc.View.Pagey.Page3 - 确定。
2023-08-18 22:05:01,026 [1] INFO  n2nmc.View.Pagey.Page3 - Open device [name={2D89176E-3000-43FE-944E-A0B0E6CAC934}][ip=172.21.30.244][ifName=本地连接][MTU=1290][mac=00:FF:2D:89:17:6E]
2023-08-18 22:05:01,026 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:01 [edge.c:1214] created local tap device IP: 172.21.30.244, Mask: 255.255.255.0, MAC: 00:FF:2D:89:17:6E
2023-08-18 22:05:01,026 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:01 [edge.c:1307] edge started
2023-08-18 22:05:01,043 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:01 [edge_utils.c:1159] successfully joined multicast group 224.0.0.68:1968
2023-08-18 22:05:01,083 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:01 [edge_utils.c:2527] [OK] edge <<< ================ >>> supernode
2023-08-18 22:05:01,880 [1] INFO  N2Nmc.View.room - [{"_tag": "VWhl", "_type": "row", "community": "zxcvb", "ip4addr": "172.21.30.48/24", "purgeable": 0, "macaddr": "00:FF:3A:D2:82:9D", "sockaddr": "39.171.179.134:48601", "proto": "UDP", "desc": "", "last_seen": 1692367476}, {"_tag": "VWhl", "_type": "row", "community": "zxcvb", "ip4addr": "172.21.30.250/24", "purgeable": 0, "macaddr": "00:FF:B3:6F:2A:DE", "sockaddr": "39.171.179.129:48961", "proto": "UDP", "desc": "cn", "last_seen": 1692367474}, {"_tag": "VWhl", "_type": "row", "community": "zxcvb", "ip4addr": "172.21.30.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.157.56:17396", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1692367492}]
2023-08-18 22:05:05,494 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-18 22:05:05,498 [1] INFO  n2nmc.View.Pagey.Page2 - 在运行
2023-08-18 22:05:05,501 [1] INFO  n2nmc.View.Pagey.Page2 - edge, 15456
2023-08-18 22:05:05,878 [1] INFO  n2nmc.View.Pagey.Page1 - D:\n2n\project\N2Nmc\N2Nmc\bin\x64\Release\net6.0-windows\edge\edge.exe -c zxcvb -k 123456 -l 14.29.239.175:7777
2023-08-18 22:05:07,555 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:07 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-18 22:05:07,557 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:07 [edge.c:1028] WARNING: switching to AES as key was provided
2023-08-18 22:05:07,558 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:07 [edge.c:1068] starting n2n edge 3.1.1-71-g9618512-dirty-r1255 x64_static Jan 31 2023 16:38:26
2023-08-18 22:05:07,558 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:07 [edge.c:1074] using compression: none.
2023-08-18 22:05:07,559 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:07 [edge.c:1075] using AES cipher.
2023-08-18 22:05:07,609 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:07 [edge_utils.c:392] number of supernodes in the list: 1
2023-08-18 22:05:07,610 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:07 [edge_utils.c:394] supernode 0 => 14.29.239.175:7777
2023-08-18 22:05:07,613 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:07 [edge_utils.c:483] successfully created resolver thread
2023-08-18 22:05:07,614 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:07 [edge.c:1105] automatically assign IP address by supernode
2023-08-18 22:05:07,615 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:07 [edge.c:1177] send REGISTER_SUPER to supernode [14.29.239.175:7777] asking for IP address
2023-08-18 22:05:07,673 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:07 [edge.c:1188] received REGISTER_SUPER_ACK from supernode for IP address asignment
2023-08-18 22:05:08,725 [1] INFO  n2nmc.View.Pagey.Page3 - 确定。
2023-08-18 22:05:08,751 [1] INFO  n2nmc.View.Pagey.Page3 - Open device [name={2D89176E-3000-43FE-944E-A0B0E6CAC934}][ip=172.27.148.244][ifName=本地连接][MTU=1290][mac=00:FF:2D:89:17:6E]
2023-08-18 22:05:08,752 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:08 [edge.c:1214] created local tap device IP: 172.27.148.244, Mask: 255.255.255.0, MAC: 00:FF:2D:89:17:6E
2023-08-18 22:05:08,752 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:08 [edge.c:1307] edge started
2023-08-18 22:05:08,759 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:08 [edge_utils.c:1159] successfully joined multicast group 224.0.0.68:1968
2023-08-18 22:05:08,802 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:08 [edge_utils.c:2527] [OK] edge <<< ================ >>> supernode
2023-08-18 22:05:09,447 [1] INFO  N2Nmc.View.room - [{"_tag": "kxnQ", "_type": "row", "community": "longyue", "ip4addr": "172.27.148.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.157.56:17404", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1692367500}]
2023-08-18 22:05:10,834 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-18 22:05:10,842 [1] INFO  n2nmc.View.Pagey.Page2 - 在运行
2023-08-18 22:05:10,847 [1] INFO  n2nmc.View.Pagey.Page2 - edge, 5548
2023-08-18 22:05:11,450 [1] INFO  n2nmc.View.Pagey.Page1 - D:\n2n\project\N2Nmc\N2Nmc\bin\x64\Release\net6.0-windows\edge\edge.exe -c longyue -k 123456 -l 14.29.239.175:7777
2023-08-18 22:05:12,185 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:12 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-18 22:05:12,186 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:12 [edge.c:1028] WARNING: switching to AES as key was provided
2023-08-18 22:05:12,186 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:12 [edge.c:1068] starting n2n edge 3.1.1-71-g9618512-dirty-r1255 x64_static Jan 31 2023 16:38:26
2023-08-18 22:05:12,186 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:12 [edge.c:1074] using compression: none.
2023-08-18 22:05:12,186 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:12 [edge.c:1075] using AES cipher.
2023-08-18 22:05:12,192 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:12 [edge_utils.c:392] number of supernodes in the list: 1
2023-08-18 22:05:12,192 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:12 [edge_utils.c:394] supernode 0 => 14.29.239.175:7777
2023-08-18 22:05:12,205 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:12 [edge_utils.c:483] successfully created resolver thread
2023-08-18 22:05:12,207 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:12 [edge.c:1105] automatically assign IP address by supernode
2023-08-18 22:05:12,208 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:12 [edge.c:1177] send REGISTER_SUPER to supernode [14.29.239.175:7777] asking for IP address
2023-08-18 22:05:12,240 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:12 [edge.c:1188] received REGISTER_SUPER_ACK from supernode for IP address asignment
2023-08-18 22:05:12,864 [1] INFO  n2nmc.View.Pagey.Page3 - 确定。
2023-08-18 22:05:12,888 [1] INFO  n2nmc.View.Pagey.Page3 - Open device [name={2D89176E-3000-43FE-944E-A0B0E6CAC934}][ip=172.16.41.244][ifName=本地连接][MTU=1290][mac=00:FF:2D:89:17:6E]
2023-08-18 22:05:12,888 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:12 [edge.c:1214] created local tap device IP: 172.16.41.244, Mask: 255.255.255.0, MAC: 00:FF:2D:89:17:6E
2023-08-18 22:05:12,888 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:12 [edge.c:1307] edge started
2023-08-18 22:05:12,894 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:12 [edge_utils.c:1159] successfully joined multicast group 224.0.0.68:1968
2023-08-18 22:05:12,949 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:12 [edge_utils.c:2527] [OK] edge <<< ================ >>> supernode
2023-08-18 22:05:13,993 [1] INFO  N2Nmc.View.room - [{"_tag": "BAJI", "_type": "row", "community": "clod", "ip4addr": "172.16.41.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.157.56:17419", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1692367504}]
2023-08-18 22:05:14,893 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-18 22:05:14,899 [1] INFO  n2nmc.View.Pagey.Page2 - 在运行
2023-08-18 22:05:14,904 [1] INFO  n2nmc.View.Pagey.Page2 - edge, 10908
2023-08-18 22:05:15,461 [1] INFO  n2nmc.View.Pagey.Page1 - D:\n2n\project\N2Nmc\N2Nmc\bin\x64\Release\net6.0-windows\edge\edge.exe -c clod -k 123456 -l 14.29.239.175:7777
2023-08-18 22:05:15,953 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:15 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-18 22:05:15,953 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:15 [edge.c:1028] WARNING: switching to AES as key was provided
2023-08-18 22:05:15,953 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:15 [edge.c:1068] starting n2n edge 3.1.1-71-g9618512-dirty-r1255 x64_static Jan 31 2023 16:38:26
2023-08-18 22:05:15,954 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:15 [edge.c:1074] using compression: none.
2023-08-18 22:05:15,955 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:15 [edge.c:1075] using AES cipher.
2023-08-18 22:05:15,962 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:15 [edge_utils.c:392] number of supernodes in the list: 1
2023-08-18 22:05:15,962 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:15 [edge_utils.c:394] supernode 0 => 14.29.239.175:7777
2023-08-18 22:05:15,963 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:15 [edge_utils.c:483] successfully created resolver thread
2023-08-18 22:05:15,963 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:15 [edge.c:1105] automatically assign IP address by supernode
2023-08-18 22:05:15,964 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:15 [edge.c:1177] send REGISTER_SUPER to supernode [14.29.239.175:7777] asking for IP address
2023-08-18 22:05:16,015 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:16 [edge.c:1188] received REGISTER_SUPER_ACK from supernode for IP address asignment
2023-08-18 22:05:16,697 [1] INFO  n2nmc.View.Pagey.Page3 - 确定。
2023-08-18 22:05:16,731 [1] INFO  n2nmc.View.Pagey.Page3 - Open device [name={2D89176E-3000-43FE-944E-A0B0E6CAC934}][ip=172.16.41.243][ifName=本地连接][MTU=1290][mac=00:FF:2D:89:17:6E]
2023-08-18 22:05:16,731 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:16 [edge.c:1214] created local tap device IP: 172.16.41.243, Mask: 255.255.255.0, MAC: 00:FF:2D:89:17:6E
2023-08-18 22:05:16,732 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:16 [edge.c:1307] edge started
2023-08-18 22:05:16,737 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:16 [edge_utils.c:1159] successfully joined multicast group 224.0.0.68:1968
2023-08-18 22:05:16,784 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:16 [edge_utils.c:2527] [OK] edge <<< ================ >>> supernode
2023-08-18 22:05:17,729 [1] INFO  N2Nmc.View.room - [{"_tag": "xA6p", "_type": "row", "community": "clod", "ip4addr": "172.16.41.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.157.56:17430", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1692367508}]
2023-08-18 22:05:18,577 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-18 22:05:18,582 [1] INFO  n2nmc.View.Pagey.Page2 - 在运行
2023-08-18 22:05:18,586 [1] INFO  n2nmc.View.Pagey.Page2 - edge, 9272
2023-08-18 22:05:19,153 [1] INFO  n2nmc.View.Pagey.Page1 - D:\n2n\project\N2Nmc\N2Nmc\bin\x64\Release\net6.0-windows\edge\edge.exe -c clod -k 123456 -l 14.29.239.175:7777
2023-08-18 22:05:19,571 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:19 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-18 22:05:19,571 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:19 [edge.c:1028] WARNING: switching to AES as key was provided
2023-08-18 22:05:19,572 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:19 [edge.c:1068] starting n2n edge 3.1.1-71-g9618512-dirty-r1255 x64_static Jan 31 2023 16:38:26
2023-08-18 22:05:19,572 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:19 [edge.c:1074] using compression: none.
2023-08-18 22:05:19,572 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:19 [edge.c:1075] using AES cipher.
2023-08-18 22:05:19,576 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:19 [edge_utils.c:392] number of supernodes in the list: 1
2023-08-18 22:05:19,577 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:19 [edge_utils.c:394] supernode 0 => 14.29.239.175:7777
2023-08-18 22:05:19,579 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:19 [edge_utils.c:483] successfully created resolver thread
2023-08-18 22:05:19,579 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:19 [edge.c:1105] automatically assign IP address by supernode
2023-08-18 22:05:19,587 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:19 [edge.c:1177] send REGISTER_SUPER to supernode [14.29.239.175:7777] asking for IP address
2023-08-18 22:05:19,618 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:19 [edge.c:1188] received REGISTER_SUPER_ACK from supernode for IP address asignment
2023-08-18 22:05:20,403 [1] INFO  n2nmc.View.Pagey.Page3 - 确定。
2023-08-18 22:05:20,427 [1] INFO  n2nmc.View.Pagey.Page3 - Open device [name={2D89176E-3000-43FE-944E-A0B0E6CAC934}][ip=172.26.165.244][ifName=本地连接][MTU=1290][mac=00:FF:2D:89:17:6E]
2023-08-18 22:05:20,427 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:20 [edge.c:1214] created local tap device IP: 172.26.165.244, Mask: 255.255.255.0, MAC: 00:FF:2D:89:17:6E
2023-08-18 22:05:20,427 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:20 [edge.c:1307] edge started
2023-08-18 22:05:20,435 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:20 [edge_utils.c:1159] successfully joined multicast group 224.0.0.68:1968
2023-08-18 22:05:20,474 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:20 [edge_utils.c:2527] [OK] edge <<< ================ >>> supernode
2023-08-18 22:05:21,497 [1] INFO  N2Nmc.View.room - [{"_tag": "U9Y8", "_type": "row", "community": "yunshenbuzhichu", "ip4addr": "172.26.165.244/24", "purgeable": 0, "macaddr": "00:FF:2D:89:17:6E", "sockaddr": "27.186.157.56:17436", "proto": "UDP", "desc": "wlzx-win10-pc", "last_seen": 1692367512}]
2023-08-18 22:05:22,239 [1] INFO  n2nmc.View.Pagey.Page2 - 已关闭房间 {0} 个
2023-08-18 22:05:22,242 [1] INFO  n2nmc.View.Pagey.Page2 - 在运行
2023-08-18 22:05:22,244 [1] INFO  n2nmc.View.Pagey.Page2 - edge, 7984
2023-08-18 22:05:22,498 [1] INFO  n2nmc.View.Pagey.Page1 - D:\n2n\project\N2Nmc\N2Nmc\bin\x64\Release\net6.0-windows\edge\edge.exe -c yunshenbuzhichu -k 123456 -l 14.29.239.175:7777
2023-08-18 22:05:23,419 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:23 [edge_utils.c:3168] adding supernode = 14.29.239.175:7777
2023-08-18 22:05:23,419 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:23 [edge.c:1028] WARNING: switching to AES as key was provided
2023-08-18 22:05:23,419 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:23 [edge.c:1068] starting n2n edge 3.1.1-71-g9618512-dirty-r1255 x64_static Jan 31 2023 16:38:26
2023-08-18 22:05:23,420 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:23 [edge.c:1074] using compression: none.
2023-08-18 22:05:23,420 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:23 [edge.c:1075] using AES cipher.
2023-08-18 22:05:23,427 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:23 [edge_utils.c:392] number of supernodes in the list: 1
2023-08-18 22:05:23,428 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:23 [edge_utils.c:394] supernode 0 => 14.29.239.175:7777
2023-08-18 22:05:23,429 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:23 [edge_utils.c:483] successfully created resolver thread
2023-08-18 22:05:23,429 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:23 [edge.c:1105] automatically assign IP address by supernode
2023-08-18 22:05:23,430 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:23 [edge.c:1177] send REGISTER_SUPER to supernode [14.29.239.175:7777] asking for IP address
2023-08-18 22:05:23,511 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:23 [edge.c:1188] received REGISTER_SUPER_ACK from supernode for IP address asignment
2023-08-18 22:05:24,211 [1] INFO  n2nmc.View.Pagey.Page3 - 确定。
2023-08-18 22:05:24,235 [1] INFO  n2nmc.View.Pagey.Page3 - Open device [name={2D89176E-3000-43FE-944E-A0B0E6CAC934}][ip=172.21.30.243][ifName=本地连接][MTU=1290][mac=00:FF:2D:89:17:6E]
2023-08-18 22:05:24,235 [1] INFO  n2nmc.View.Pagey.Page3 - 18/Aug/2023 22:05:24 [edge.c:1214] created local tap device IP: 172.21.30.243, Mask: 255.255.255.0, MAC: 00:FF:2D:89:17:6E
